CrimeDate,CrimeCode,CrimeTime,Location,Description,Weapon,Post,District,Neighborhood,Latitude,Longitude
11/26/14,3AF,22:10:00,2200 Bryant Ave,Robbery - Street,Firearm,732,Western,Parkview/Woodbrook,39.31644,-76.6493
11/26/14,3AF,22:10:00,2200 Bryant Ave,Robbery - Street,Firearm,732,Western,Parkview/Woodbrook,39.31644,-76.6493
11/26/14,3AF,22:25:00,3500 Powhatan Av,Robbery - Street,Firearm,641,Northwestern,Hanlon-Longwood,39.32141,-76.67699
11/26/14,4A,22:45:00,2900 Gwynns Falls Pw,Agg. Assault,Firearm,811,Northwestern,Walbrook,39.31441,-76.66643
11/26/14,9S,2245,2900 Gwynns Falls Pkwy,Shooting,Firearm,811,Northwestern,Walbrook,39.31441,-76.66643
11/25/14,4C,0:15:00,1700 Mchenry St,Agg. Assault,Other,935,Southern,New Southwest/Mount Clare,39.2843,-76.64444
11/25/14,4A,0:20:00,2300 Saint Paul,Agg. Assault,Firearm,514,Northern,Old Goucher,39.31549,-76.61527
11/25/14,4B,1:18:00,2500 Greenmount Ave,Agg. Assault,Knife,513,Northern,Harwood,39.31825,-76.6095
11/25/14,4B,1:18:00,2500 Greenmount Ave,Agg. Assault,Knife,513,Northern,Harwood,39.31825,-76.6095
11/25/14,3AK,4:10:00,0 W North Av,Robbery - Street,Knife,141,Central,Charles North,39.3112,-76.61677
11/25/14,3K,6:10:00,1700 N Smallwood St,Robbery - Residence,,741,Western,Easterwood,39.30783,-76.65256
11/25/14,3AF,6:25:00,200 N Central Av,Robbery - Street,Firearm,211,Southeastern,Pleasant View Gardens,39.29346,-76.59986
11/25/14,3AJF,6:26:00,5000 Park Heights Av,Robbery - Carjacking,Firearm,614,Northwestern,Central Park Heights,39.34761,-76.67371
11/25/14,4B,7:30:00,800 N Eutaw St,Agg. Assault,Knife,143,Central,Seton Hill,39.29891,-76.62154
11/25/14,3AF,8:35:00,,Robbery - Street,Firearm,513,Northern,Abell,39.32821,-76.61091
11/25/14,2A,10:06:14,700 W Saratoga St,Rape,Other,122,Central,Poppleton,39.29263,-76.62912
11/25/14,4D,13:30:00,1000 W Lafayette Av,Agg. Assault,Hands,743,Western,Sandtown-Winchester,39.2992,-76.63482
11/25/14,4A,13:32:00,600 N Belnord Av,Agg. Assault,Firearm,221,Southeastern,McElderry Park,39.29812,-76.57875
11/25/14,9S,1332,600 N Belnord Av,Shooting,Firearm,221,Southeastern,McElderry Park,39.29812,-76.57875
11/25/14,4C,14:20:00,5000 Moravia Rd,Agg. Assault,Other,443,Northeastern,Frankford,39.32473,-76.55074
11/25/14,3B,17:45:00,1200 W Lombard St,Robbery - Street,,931,Southern,Hollins Market,39.28655,-76.63742
11/25/14,3AF,17:52:00,5000 Cordova Av,Robbery - Street,Firearm,532,Northern,Levindale,39.35114,-76.66598
11/25/14,4B,18:50:00,2900 Edmondson Av,Agg. Assault,Knife,814,Southwestern,Franklintown Road,39.2945,-76.66501
11/25/14,4C,19:00:00,1500 E 29Th St,Agg. Assault,Other,411,Northeastern,Coldstream Homestead Montebello,39.32464,-76.59482
11/25/14,3K,20:00:00,5800 Edgepark Rd,Robbery - Residence,,415,Northeastern,Loch Raven,39.35863,-76.57568
11/25/14,4C,21:45:00,3000 S Hanover St,Agg. Assault,Other,922,Southern,Middle Branch/Reedbird Parks,39.25137,-76.61498
11/25/14,3AF,21:57:00,0 Mardrew Rd,Robbery - Street,Firearm,823,Southwestern,Westgate,39.28396,-76.70958
11/25/14,3AF,21:57:00,0 Mardrew Rd,Robbery - Street,Firearm,823,Southwestern,Westgate,39.28396,-76.70958
11/25/14,4A,22:09:00,600 E 33Rd St,Agg. Assault,Firearm,543,Northern,Waverly,39.32852,-76.60812
11/25/14,4A,22:49:00,200 N Kenwood Ave,Agg. Assault,Firearm,221,Southeastern,McElderry Park,39.29503,-76.57782
11/25/14,4A,22:49:00,200 N Kenwood Ave,Agg. Assault,Firearm,221,Southeastern,McElderry Park,39.29503,-76.57782
11/25/14,3AF,22:49:00,200 N Kenwood Ave,Robbery - Street,Firearm,221,Southeastern,McElderry Park,39.29503,-76.57782
11/25/14,1F,2208,1200 Darley Av,Homicide,Firearm,342,Eastern,East Baltimore Midway,39.3163,-76.5991
11/24/14,3B,14:20:00,800 Tyson St,Robbery - Street,,142,Central,Mount Vernon,39.29975,-76.61934
11/24/14,4A,14:50:00,1800 Braddish Av,Agg. Assault,Firearm,723,Western,Coppin Heights/Ash-Co-East,39.3084,-76.66105
11/24/14,3B,12:44:00,5300 Belair Rd,Robbery - Street,,443,Northeastern,Frankford,39.33774,-76.55215
11/24/14,3AF,13:25:00,1800 Park Av,Robbery - Street,Firearm,133,Central,Reservoir Hill,39.3115,-76.62807
11/24/14,4B,16:15:00,3000 S Hanover St,Agg. Assault,Knife,922,Southern,Middle Branch/Reedbird Parks,39.25137,-76.61498
11/24/14,3B,16:50:00,1200 E Monument St,Robbery - Street,,312,Eastern,Oldtown,39.29811,-76.60162
11/24/14,3B,16:52:00,2000 Gwynns Falls Pw,Robbery - Street,,731,Western,Mondawmin,39.31578,-76.65245
11/24/14,4A,22:10:00,3400 Juneway,Agg. Assault,Firearm,432,Northeastern,Belair-Edison,39.31798,-76.56926
11/24/14,3K,22:45:00,300 N Carrollton Ave,Robbery - Residence,,712,Western,Poppleton,39.29245,-76.63689
11/24/14,4B,22:47:00,200 N Glover St,Agg. Assault,Knife,221,Southeastern,McElderry Park,39.29503,-76.57997
11/24/14,3AF,23:50:00,5600 Govane Av,Robbery - Street,Firearm,523,Northern,Mid-Govans,39.35902,-76.60775
11/24/14,3B,0:15:00,500 S Eaton St,Robbery - Street,,233,Southeastern,Brewers Hill,39.28661,-76.56531
11/24/14,4B,0:17:00,3200 E Fairmount Av,Agg. Assault,Knife,222,Southeastern,Patterson Park Neighborhood,39.29355,-76.57177
11/24/14,3K,0:24:00,1600 Montpelier St,Robbery - Residence,,411,Northeastern,Coldstream Homestead Montebello,39.32046,-76.59621
11/24/14,3B,0:30:00,200 N Gay St,Robbery - Street,,111,Central,Downtown,39.29231,-76.60886
11/24/14,3B,3:14:00,1000 N Monroe St,Robbery - Street,,722,Western,Midtown-Edmondson,39.30021,-76.64763
11/24/14,4B,3:45:00,3700 Mayberry Av,Agg. Assault,Knife,425,Northeastern,Rosemont East,39.35536,-76.54152
11/24/14,4B,3:51:00,3700 Belair Rd,Agg. Assault,Knife,432,Northeastern,Belair-Edison,39.3249,-76.56933
11/24/14,3AF,7:30:00,2100 Garrison Bd,Robbery - Street,Firearm,812,Southwestern,Mount Holly,39.31146,-76.6751
11/24/14,3JF,7:30:00,1600 N Hilton St,Robbery - Residence,Firearm,813,Southwestern,Rosemont,39.30566,-76.67215
11/24/14,4C,8:00:00,2800 Mathews St,Agg. Assault,Other,513,Northern,Better Waverly,39.32227,-76.60781
11/24/14,3AK,9:00:00,2600 Aisquith St,Robbery - Street,Knife,411,Northeastern,Coldstream Homestead Montebello,39.31909,-76.59654
11/24/14,3AF,10:18:00,4600 Park Heights Av,Robbery - Street,Firearm,614,Northwestern,Central Park Heights,39.34282,-76.66922
11/24/14,4A,10:38:00,1000 N Bentalou St,Agg. Assault,Firearm,723,Western,Bridgeview/Greenlawn,39.29977,-76.65356
11/24/14,3B,10:56:00,3400 E Baltimore St,Robbery - Street,,223,Southeastern,Baltimore Highlands,39.29252,-76.56913
11/24/14,9S,1038,1000 N Bentalou St,Shooting,Firearm,723,Western,Bridgeview/Greenlawn,39.29977,-76.65356
11/24/14,3B,11:01:00,5200 Moravia Rd,Robbery - Street,,443,Northeastern,Frankford,39.32424,-76.55003
11/24/14,3B,13:50:00,2800 Tivoly Ave,Robbery - Street,,411,Northeastern,Coldstream Homestead Montebello,39.32392,-76.59193
11/24/14,4C,17:09:00,1800 N Fulton Av,Agg. Assault,Other,742,Western,Sandtown-Winchester,39.30895,-76.64627
11/24/14,3B,18:00:00,4300 Sheldon Ave,Robbery - Street,,442,Northeastern,Belair-Edison,39.32613,-76.56127
11/24/14,4C,19:00:00,400 N Pulaski St,Agg. Assault,Other,722,Western,Midtown-Edmondson,39.29332,-76.6504
11/24/14,3AF,20:00:00,4100 Eierman Ave,Robbery - Street,Firearm,422,Northeastern,Arcadia,39.32968,-76.5655
11/24/14,4B,20:48:00,2700 Chesley Av,Agg. Assault,Knife,424,Northeastern,North Harford Road,39.36788,-76.55569
11/24/14,3AF,21:19:00,3600 Roberts Pl,Robbery - Street,Firearm,223,Southeastern,Baltimore Highlands,39.29568,-76.56748
11/24/14,3AF,21:20:00,1800 Bloomingdale Rd,Robbery - Street,Firearm,813,Southwestern,Rosemont,39.30808,-76.66987
11/24/14,3AF,21:30:00,3500 Glenarm Av,Robbery - Street,Firearm,425,Northeastern,Glenham-Belhar,39.35151,-76.54855
11/24/14,3AF,21:43:00,2400 Orleans St,Robbery - Street,Firearm,221,Southeastern,McElderry Park,39.29562,-76.58306
11/24/14,4C,21:50:00,6000 Amberwood Rd,Agg. Assault,Other,443,Northeastern,Frankford,39.31644,-76.54328
11/23/14,3B,14:45:00,3800 5Th St,Robbery - Street,,913,Southern,Brooklyn,39.23463,-76.605
11/23/14,3JF,6:25:00,200 N Howard St,Robbery - Residence,Firearm,111,Central,Downtown,39.2924,-76.61959
11/23/14,4C,12:30:00,2300 N Fulton Av,Agg. Assault,Other,732,Western,Parkview/Woodbrook,39.31451,-76.64495
11/23/14,3B,12:38:00,4500 Garrison Bd,Robbery - Street,,621,Northwestern,West Arlington,39.33783,-76.68477
11/23/14,4B,12:55:00,5500 The Alameda,Agg. Assault,Knife,523,Northern,Cameron Village,39.35591,-76.5965
11/23/14,3AF,15:15:00,2900 W Franklin St,Robbery - Street,Firearm,842,Southwestern,Penrose/Fayette Street Outreach,39.29406,-76.66496
11/23/14,4C,0:15:00,1600 Cherry St,Agg. Assault,Other,911,Southern,Curtis Bay,39.22226,-76.58763
11/23/14,3AF,0:45:00,200 N Charles St,Robbery - Street,Firearm,111,Central,Downtown,39.29121,-76.61527
11/23/14,4C,1:48:00,100 S Haven St,Agg. Assault,Other,242,Southeastern,Kresson,39.29122,-76.56268
11/23/14,4D,1:48:00,100 S Haven St,Agg. Assault,Hands,242,Southeastern,Kresson,39.29122,-76.56268
11/23/14,4B,1:48:00,100 S Haven St,Agg. Assault,Knife,242,Southeastern,Kresson,39.29122,-76.56268
11/23/14,3B,3:00:00,6600 Reisterstown Rd,Robbery - Street,,631,Northwestern,Reisterstown Station,39.35756,-76.70439
11/23/14,4C,10:20:00,2300 Annapolis Rd,Agg. Assault,Other,921,Southern,Westport,39.26218,-76.63453
11/23/14,4B,10:40:00,2500 Druid Hill Av,Agg. Assault,Knife,733,Western,Penn North,39.31336,-76.64123
11/23/14,4A,11:00:00,4000 Boarman Av,Agg. Assault,Firearm,621,Northwestern,Dorchester,39.33415,-76.685
11/23/14,3JF,11:00:00,4000 Boarman Av,Robbery - Residence,Firearm,621,Northwestern,Dorchester,39.33415,-76.685
11/23/14,4C,12:16:00,0 N Woodington Rd,Agg. Assault,Other,843,Southwestern,Irvington,39.28653,-76.68681
11/23/14,4A,18:25:00,1900 W Fayette St,Agg. Assault,Firearm,714,Western,Penrose/Fayette Street Outreach,39.28949,-76.64727
11/23/14,2A,18:28:57,4000 Boarman Av,Rape,Other,621,Northwestern,Dorchester,39.33415,-76.685
11/23/14,4C,19:15:00,1100 Washington Bd,Agg. Assault,Other,932,Southern,Washington Village/Pigtown,39.28233,-76.63331
11/23/14,4A,19:30:00,3300 Woodland Av,Agg. Assault,Firearm,614,Northwestern,Central Park Heights,39.34453,-76.67246
11/23/14,2B,19:37:31,3200 Gulfport Dr,Rape,,922,Southern,Cherry Hill,39.2478,-76.6187
11/23/14,3AF,19:58:00,6100 Fairdel Av,Robbery - Street,Firearm,425,Northeastern,Glenham-Belhar,39.34891,-76.54095
11/23/14,9S,1940,3300 Woodland Av,Shooting,Firearm,614,Northwestern,Central Park Heights,39.34453,-76.67246
11/23/14,4B,21:10:00,2100 Whistler Av,Agg. Assault,Knife,831,Southwestern,Morrell Park,39.26442,-76.64999
11/23/14,3AF,23:15:00,3800 Cedardale Rd,Robbery - Street,Firearm,643,Northwestern,Ashburton,39.33038,-76.67313
11/22/14,4A,0:05:00,600 S Payson St,Agg. Assault,Firearm,934,Southern,Carrollton Ridge,39.28066,-76.64727
11/22/14,3K,0:30:00,800 S Ponca St,Robbery - Residence,,242,Southeastern,Greektown,39.28374,-76.55472
11/22/14,3NF,1:00:00,1100 Ramblewood Rd,Robbery - Street,Firearm,522,Northern,Glen Oaks,39.36247,-76.5953
11/22/14,2A,1:39:08,5100 Craig Av,Rape,Other,524,Northern,Winston-Govans,39.35036,-76.60671
11/22/14,4B,2:00:00,2300 Washington Blvd,Agg. Assault,Knife,831,Southwestern,Morrell Park,39.2694,-76.6494
11/22/14,3B,2:59:00,1600 Bank St,Robbery - Street,,211,Southeastern,Perkins Homes,39.28658,-76.59472
11/22/14,4C,4:00:00,600 S Payson St,Agg. Assault,Other,934,Southern,Carrollton Ridge,39.28066,-76.64727
11/22/14,4C,4:00:00,600 S Payson St,Agg. Assault,Other,934,Southern,Carrollton Ridge,39.28066,-76.64727
11/22/14,4C,4:00:00,600 S Payson St,Agg. Assault,Other,934,Southern,Carrollton Ridge,39.28066,-76.64727
11/22/14,4D,8:03:00,2300 W North Av,Agg. Assault,Hands,731,Western,Mondawmin,39.30959,-76.65499
11/22/14,3B,12:15:00,100 S Regester St,Robbery - Street,,212,Southeastern,Upper Fells Point,39.29016,-76.59248
11/22/14,3CK,12:56:00,2600 Boston St,Robbery - Commercial,Knife,232,Southeastern,Canton,39.28029,-76.57972
11/22/14,4D,14:26:00,1400 N Milton Ave,Agg. Assault,Hands,331,Eastern,Broadway East,39.3073,-76.58285
11/22/14,4C,14:30:00,,Agg. Assault,Other,322,Eastern,,,
11/22/14,4A,15:01:00,5200 Fairlawn Av,Agg. Assault,Firearm,623,Northwestern,Woodmere,39.34298,-76.68579
11/22/14,3JO,15:07:00,5000 Denmore Av,Robbery - Residence,Other,614,Northwestern,Central Park Heights,39.34727,-76.67554
11/22/14,3AF,15:50:00,4500 Erdman Av,Robbery - Street,Firearm,433,Northeastern,Orchard Ridge,39.30973,-76.56312
11/22/14,3AF,15:50:00,4500 Erdman Av,Robbery - Street,Firearm,433,Northeastern,Orchard Ridge,39.30973,-76.56312
11/22/14,4B,15:55:00,400 E Saratoga St,Agg. Assault,Knife,111,Central,Downtown,39.29247,-76.61006
11/22/14,9S,1501,5200 Fairlawn Av,Shooting,Firearm,623,Northwestern,Woodmere,39.34298,-76.68579
11/22/14,3B,16:00:00,2500 Gwynns Falls Pw,Robbery - Street,,731,Western,Mondawmin,39.31605,-76.65665
11/22/14,3AF,16:00:00,3100 Carlisle Av,Robbery - Street,Firearm,641,Northwestern,Hanlon-Longwood,39.31845,-76.67017
11/22/14,3CF,16:07:00,1200 E North Av,Robbery - Commercial,Firearm,342,Eastern,East Baltimore Midway,39.31188,-76.601
11/22/14,4C,19:03:00,2800 Harlem Av,Agg. Assault,Other,721,Western,Mosher,39.29552,-76.66381
11/22/14,4A,19:26:00,900 S Caton Av,Agg. Assault,Firearm,832,Southwestern,Violetville,39.27355,-76.67137
11/22/14,3CF,19:44:00,3200 Barrington Rd,Robbery - Commercial,Firearm,643,Northwestern,Ashburton,39.32758,-76.66796
11/22/14,9S,1926,900 S Caton Av,Shooting,Firearm,832,Southwestern,Violetville,39.27355,-76.67137
11/22/14,4C,20:23:00,,Agg. Assault,Other,941,Southern,,,
11/22/14,4C,20:35:00,500 Richwood Av,Agg. Assault,Other,524,Northern,Richnor Springs,39.34691,-76.60881
11/22/14,3CK,21:46:00,5500 Park Heights Av,Robbery - Commercial,Knife,633,Northwestern,Arlington,39.35212,-76.68401
11/22/14,3AF,22:30:00,2500 Barclay St,Robbery - Street,Firearm,513,Northern,Harwood,39.31877,-76.61114
11/22/14,4C,23:20:00,500 Richwood Av,Agg. Assault,Other,524,Northern,Richnor Springs,39.34691,-76.60881
11/22/14,3B,23:30:00,5800 York Rd,Robbery - Street,,523,Northern,Rosebank,39.36076,-76.60998
11/21/14,3AF,23:32:00,4300 Belair Rd,Robbery - Street,Firearm,422,Northeastern,Belair-Parkside,39.3283,-76.56532
11/21/14,3AF,23:50:00,5200 Frankford Av,Robbery - Street,Firearm,443,Northeastern,Frankford,39.32583,-76.54105
11/21/14,3CF,19:57:00,2200 E Monument St,Robbery - Commercial,Firearm,321,Eastern,Middle East,39.29872,-76.58577
11/21/14,4B,20:20:00,0 E Churchill St,Agg. Assault,Knife,942,Southern,Federal Hill,39.27945,-76.61425
11/21/14,4A,20:30:00,1000 Pennsylvania Av,Agg. Assault,Firearm,123,Central,Upton,39.29814,-76.62794
11/21/14,4D,20:55:00,2200 Roslyn Av,Agg. Assault,Hands,812,Southwestern,Mount Holly,39.31205,-76.67675
11/21/14,4B,0:30:00,1500 Edison Hw,Agg. Assault,Knife,332,Eastern,Berea,39.30856,-76.57306
11/21/14,4A,0:46:00,1000 Tiffany Ct,Agg. Assault,Firearm,123,Central,Upton,39.30083,-76.62459
11/21/14,4A,0:46:00,1000 Tiffany Ct,Agg. Assault,Firearm,123,Central,Upton,39.30083,-76.62459
11/21/14,4B,0:50:00,4900 Eastern Av,Agg. Assault,Knife,242,Southeastern,Greektown,39.28706,-76.55422
11/21/14,3K,4:41:00,500 Coventry Rd,Robbery - Residence,,833,Southwestern,Beechfield,39.2784,-76.70044
11/21/14,3CK,7:00:00,100 E Baltimore St,Robbery - Commercial,Knife,111,Central,Downtown,39.28959,-76.61286
11/21/14,3AK,8:47:00,100 Kane St,Robbery - Street,Knife,241,Southeastern,Hopkins Bayview,39.29503,-76.53345
11/21/14,4C,10:00:00,5000 Denmore Av,Agg. Assault,Other,614,Northwestern,Central Park Heights,39.34729,-76.67557
11/21/14,3B,11:19:00,800 Linden Av,Robbery - Street,,142,Central,Mount Vernon,39.2993,-76.62075
11/21/14,3B,11:26:00,800 Park Av,Robbery - Street,,142,Central,Mount Vernon,39.29875,-76.61849
11/21/14,4C,12:00:00,4900 Holabird Av,Agg. Assault,Other,233,Southeastern,Canton Industrial Area,39.27168,-76.55383
11/21/14,3B,15:15:00,1100 Whitmore Av,Robbery - Street,,723,Western,Bridgeview/Greenlawn,39.3006,-76.65822
11/21/14,4A,15:30:00,3300 W North Ave,Agg. Assault,Firearm,811,Southwestern,Walbrook,39.30889,-76.67268
11/21/14,3B,15:30:00,3300 W North Ave,Robbery - Street,,811,Southwestern,Walbrook,39.30889,-76.67268
11/21/14,3B,15:30:00,3300 W North Ave,Robbery - Street,,811,Southwestern,Walbrook,39.30889,-76.67268
11/21/14,4C,16:00:00,2900 Waterview Av,Agg. Assault,Other,922,Southern,Cherry Hill,39.25745,-76.63173
11/21/14,4D,16:00:00,600 Light St,Agg. Assault,Hands,112,Southern,Inner Harbor,39.28174,-76.61279
11/21/14,3AF,18:00:00,2800 Hollins Ferry Rd,Robbery - Street,Firearm,923,Southern,Lakeland,39.2574,-76.64479
11/21/14,3B,18:25:00,100 S Chester St,Robbery - Street,,212,Southeastern,Butcher's Hill,39.29057,-76.58738
11/21/14,4B,19:29:00,,Agg. Assault,Knife,532,Northern,Parklane,39.34339,-76.66438
11/21/14,3AF,21:02:00,3100 Bancroft Rd,Robbery - Street,Firearm,632,Northwestern,Cross Country,39.36725,-76.69475
11/21/14,3AF,22:00:00,4400 Garrison Blvd,Robbery - Street,Firearm,621,Northwestern,West Arlington,39.33679,-76.68477
11/21/14,4B,23:13:00,1800 Orleans St,Agg. Assault,Knife,321,Eastern,Dunbar-Broadway,39.29529,-76.59129
11/20/14,4A,14:45:00,2100 Vine St,Agg. Assault,Firearm,714,Western,Penrose/Fayette Street Outreach,39.28993,-76.65039
11/20/14,3D,14:51:00,400 W Saratoga St,Robbery - Commercial,,111,Central,Downtown,39.29285,-76.62124
11/20/14,4C,1:20:00,1800 Riggs Ave,Agg. Assault,Other,743,Western,Sandtown-Winchester,39.30096,-76.64649
11/20/14,3AK,7:50:00,3200 The Alameda,Robbery - Street,Knife,411,Northeastern,Coldstream Homestead Montebello,39.32666,-76.59444
11/20/14,3B,8:30:00,2400 N Charles St,Robbery - Street,,514,Northern,Old Goucher,39.31645,-76.61687
11/20/14,4D,9:30:00,1400 Pennsylvania Ave,Agg. Assault,Hands,123,Central,Upton,39.30131,-76.63194
11/20/14,4B,9:30:00,2600 E Biddle St,Agg. Assault,Knife,323,Eastern,Biddle Street,39.30482,-76.58016
11/20/14,3AF,10:00:00,5600 Midwood Ave,Robbery - Street,Firearm,523,Northern,Cameron Village,39.35735,-76.60053
11/20/14,4D,12:30:00,600 N Calhoun St,Agg. Assault,Hands,713,Western,Harlem Park,39.29579,-76.63991
11/20/14,3CF,13:12:00,2200 E Fayette St,Robbery - Commercial,Firearm,321,Eastern,CARE,39.29426,-76.58627
11/20/14,1F,1315,4600 Mannasota Av,Homicide,Firearm,443,Northeastern,Frankford,39.33039,-76.5582
11/20/14,2A,15:58:04,1000 W Lanvale St,Rape,Other,713,Western,Harlem Park,39.29802,-76.63419
11/20/14,2A,17:48:29,900 N Calvert St,Rape,Other,142,Central,Mount Vernon,39.30027,-76.61311
11/20/14,9S,1702,2100 Vine St,Shooting,Firearm,714,Western,Penrose/Fayette Street Outreach,39.28993,-76.65039
11/20/14,3AJF,18:15:00,2500 Linden Ave,Robbery - Carjacking,Firearm,133,Central,Reservoir Hill,39.3153,-76.63618
11/20/14,4C,19:00:00,1100 N Carrollton Av,Agg. Assault,Other,743,Western,Sandtown-Winchester,39.30157,-76.6374
11/20/14,3AK,20:00:00,400 Southway,Robbery - Street,Knife,512,Northern,Oakenshawe,39.33098,-76.61047
11/20/14,4B,20:30:00,2900 Greenmount Ave,Agg. Assault,Knife,513,Northern,Abell,39.32347,-76.60947
11/20/14,4B,20:54:00,3400 Spelman Rd,Agg. Assault,Knife,922,Southern,Cherry Hill,39.2429,-76.62564
11/20/14,3AJF,21:25:00,2000 Park Av,Robbery - Carjacking,Firearm,133,Central,Reservoir Hill,39.31291,-76.62828
11/20/14,3AF,21:28:00,2300 Wichita Av,Robbery - Street,Firearm,611,Northwestern,Liberty Square,39.32223,-76.65652
11/20/14,3AF,21:30:00,4400 Groveland Av,Robbery - Street,Firearm,621,Northwestern,West Arlington,39.34077,-76.69438
11/19/14,4B,9:00:00,2500 Talbot Rd,Agg. Assault,Knife,641,Northwestern,Windsor Hills,39.31438,-76.68759
11/19/14,4C,10:00:00,100 W University Pw,Agg. Assault,Other,541,Northern,Tuscany-Canterbury,39.33437,-76.62053
11/19/14,4B,0:04:00,1200 Rossiter Av,Agg. Assault,Knife,413,Northeastern,New Northwood,39.34798,-76.59833
11/19/14,4C,0:26:00,5200 Frankford Av,Agg. Assault,Other,443,Northeastern,Frankford,39.32576,-76.54104
11/19/14,4C,0:30:00,500 Dolphin St,Agg. Assault,Other,123,Central,Upton,39.30068,-76.62812
11/19/14,3AF,2:10:00,5300 Carter Av,Robbery - Street,Firearm,426,Northeastern,Waltherson,39.34646,-76.55915
11/19/14,3CF,3:14:00,5000 Pulaski Hw,Robbery - Commercial,Firearm,333,Eastern,Orangeville,39.29961,-76.55506
11/19/14,3AF,4:08:00,2700 St Paul St,Robbery - Street,Firearm,512,Northern,Charles Village,39.32089,-76.61562
11/19/14,3CF,4:30:00,4700 Erdman Av,Robbery - Commercial,Firearm,433,Northeastern,Armistead Gardens,39.30815,-76.56099
11/19/14,1O,1111,500 W Lanvale St,Homicide,Other,123,Central,Upton,39.30196,-76.62861
11/19/14,4C,12:00:00,2500 Frederick Av,Agg. Assault,Other,841,Southwestern,Millhill,39.28323,-76.65611
11/19/14,3B,13:17:00,2400 Dorton Ct,Robbery - Street,,921,Southern,Westport,39.26224,-76.6405
11/19/14,3K,13:20:00,2800 Spelman Rd,Robbery - Residence,,922,Southern,Cherry Hill,39.24643,-76.62853
11/19/14,2A,14:49:45,600 Oldham St,Rape,Other,242,Southeastern,Greektown,39.2858,-76.55574
11/19/14,4C,15:30:00,4300 Roberton Av,Agg. Assault,Other,442,Northeastern,Parkside,39.32501,-76.55578
11/19/14,4C,15:41:00,1100 N Bentalou St,Agg. Assault,Other,723,Western,Bridgeview/Greenlawn,39.30077,-76.65361
11/19/14,4C,15:41:00,1100 N Bentalou St,Agg. Assault,Other,723,Western,Bridgeview/Greenlawn,39.30077,-76.65361
11/19/14,4B,16:30:00,2600 Cole St,Agg. Assault,Knife,841,Southwestern,Millhill,39.27813,-76.65626
11/19/14,3AF,17:45:00,700 W Saratoga St,Robbery - Street,Firearm,122,Central,Poppleton,39.29271,-76.62858
